"paper","cross","paper_ID","exp_ID","cntrl_ID","obs_ID","biome","climate","region","soil_suborder","duration_first","duration_last","C_type","C_rate","C_app","C_app_tm","C_app_ma","C_app_py","C_app_ty","C_total","C_year","plant","plant_category","plant_anper","plant_gfs","plant_apgfs","plant_measurement","presence","prior_veg","removal_extent","seeding_exotic","seeding_native","plot","factorial","n_trt","n_cntrl","mean_trt","SD_trt","mean_cntrl","SD_cntrl","yi","vi","dfc","dlc","cratc","capc","capm","capt","plotc","seedn"
"Sollenberger_2016",NA,43,59,2,1733,"tallgrass prairie",NA,"Midwest, USA",NA,46,46,"woodchip",NA,1,0,0,1,1,NA,"first year","native","native","unknown","unknown","unknown unknown","total","exotic & native","herbicide, mow","total",0,NA,16,NA,4,4,341.921397379912,183.406113537118,170.305676855895,107.423580786026,0.991844343747615,0.561484700139009,"37-50","36-49",NA,"1","1 application total","1 application total","12.5-16","native seeded"
"Sollenberger_2016",NA,43,59,2,1734,"tallgrass prairie",NA,"Midwest, USA",NA,46,46,"sawdust",NA,1,0,0,1,1,NA,"first year","native","native","unknown","unknown","unknown unknown","total","exotic & native","herbicide, mow","total",0,NA,16,NA,4,4,341.921397379912,180.786026200874,170.305676855895,107.423580786026,1.00248782323776,0.562811364733749,"37-50","36-49",NA,"1","1 application total","1 application total","12.5-16","native seeded"
"Sollenberger_2016",NA,43,59,2,1735,"tallgrass prairie",NA,"Midwest, USA",NA,46,46,"sawdust AND woodchip",NA,1,0,0,1,1,NA,"first year","native","native","unknown","unknown","unknown unknown","total","exotic & native","herbicide, mow","total",0,NA,16,NA,4,4,279.039301310043,47.161572052402,170.305676855895,107.423580786026,1.13851583309024,0.581013643887323,"37-50","36-49",NA,"1","1 application total","1 application total","12.5-16","native seeded"
"Blumenthal_2009",NA,52,66,1,1763,"mixed-grass prairie","semi-arid","Great Plains, USA","Ustolls",16,1,"dextrose",875.25,7,15,2.14285714285714,5,2,1167,"relevant","resident species","native","unknown","unknown","unknown unknown","total","exotic & native","veg continued","none",NA,0,1.3,NA,3,3,196.622436670687,25.0719055377884,325.693606755126,31.3398819222359,-3.62881665852212,1.76402586176397,"12-18","0-1.5","714-999","7-10","2-4","13-24","1.3-3.75","native not seeded"
"Blumenthal_2009",NA,52,66,2,1764,"mixed-grass prairie","semi-arid","Great Plains, USA","Ustolls",16,1,"dextrose",875.25,7,15,2.14285714285714,5,2,1167,"relevant","resident species","native","unknown","unknown","unknown unknown","total","exotic & native","veg continued","none",NA,0,1.3,"water added",3,3,231.604342581423,18.8039291533409,383.594692400482,72.0817284211422,-2.30223416276607,1.10835684501726,"12-18","0-1.5","714-999","7-10","2-4","13-24","1.3-3.75","native not seeded"
"Baer_2004",NA,3,4,1,16,"tallgrass prairie",NA,"Midwest, USA","Udolls",30,30,"sawdust",2529.24436936937,1,0,0,1,1,2529.24436936937,"first year","Physalis virginiana P. Mill.","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","TSR and replacement","total",0,160,4,NA,4,4,38.8589051657671,16.8080185042406,55.8982266769468,13.8781804163454,-0.960288735582757,0.557634653480446,"25-36",">100","2110-3000","1","1 application total","1 application total","4","native seeded"
"Baer_2004",NA,3,4,2,17,"tallgrass prairie",NA,"Midwest, USA","Udolls",30,30,"sawdust",2529.24436936937,1,0,0,1,1,2529.24436936937,"first year","Sorghastrum nutans (L.) Nash","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","TSR and replacement","total",0,160,4,NA,4,4,12.0277563608327,2.621434078643,5.62837316885122,1.8504240555127,2.44992232327511,0.875132461880107,"25-36",">100","2110-3000","1","1 application total","1 application total","4","native seeded"
"Baer_2004",NA,3,4,3,18,"tallgrass prairie",NA,"Midwest, USA","Udolls",30,30,"sawdust",2529.24436936937,1,0,0,1,1,2529.24436936937,"first year","Andropogon scoparius Michx.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","TSR and replacement","total",0,160,4,NA,4,4,3.46954510408638,1.23361603700848,1.61912104857366,1.23361603700848,1.30294003174112,0.606103295394597,"25-36",">100","2110-3000","1","1 application total","1 application total","4","native seeded"
"Baer_2004","shallow soil",3,4,4,19,"tallgrass prairie",NA,"Midwest, USA","Udolls",30,30,"sawdust",2529.24436936937,1,0,0,1,1,2529.24436936937,"first year","Andropogon gerardii Vitman","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","TSR and replacement","total",0,160,4,NA,4,4,58.2608695652173,26.0869565217392,61.7391304347825,14.2608695652176,-0.143717062693043,0.50129091213182,"25-36",">100","2110-3000","1","1 application total","1 application total","4","native seeded"
"Baer_2004","deep soil",3,4,5,20,"tallgrass prairie",NA,"Midwest, USA","Udolls",30,30,"sawdust",2529.24436936937,1,0,0,1,1,2529.24436936937,"first year","Andropogon gerardii Vitman","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","TSR and replacement","total",0,160,4,NA,4,4,85.0434782608695,17.3913043478262,55.6521739130434,9.04347826086961,1.84189398007214,0.712035839614123,"25-36",">100","2110-3000","1","1 application total","1 application total","4","native seeded"
"Burke_2013","2007",10,11,2,346,"shortgrass steppe","temperate","Great Plains, USA","Argids",120,36,"lignin",350,8,84,10.5,1,8,2712.5,"first 8 years","Carex eleocharis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,2,2.44948974278318,5,2.44948974278318,-1.13012795106213,0.386549549407162,"100-200","36-49","330-400","7-10","4-11",">48","6-9","native not seeded"
"Burke_2013","2007",10,11,3,347,"shortgrass steppe","temperate","Great Plains, USA","Argids",120,36,"lignin",350,8,84,10.5,1,8,2712.5,"first 8 years","Bouteloua gracilis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,5,4.89897948556636,2,4.89897948556636,0.565063975531065,0.346637387351791,"100-200","36-49","330-400","7-10","4-11",">48","6-9","native not seeded"
"Burke_2013","2007",10,11,5,349,"shortgrass steppe","temperate","Great Plains, USA","Argids",116,36,"lignin AND sucrose",350,39.5,80,2.0253164556962,10,8,2747.5,"first 8 years","Carex eleocharis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,3,2.44948974278318,5,2.44948974278318,-0.753418634041421,0.356984984921702,"100-200","36-49","330-400","32-40","2-4",">48","6-9","native not seeded"
"Burke_2013","2007",10,11,8,352,"shortgrass steppe","temperate","Great Plains, USA","Argids",112,36,"sucrose",350,71,76,1.07042253521127,10,8,2485,"first 8 years","Carex eleocharis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,5,4.89897948556636,5,2.44948974278318,0,0.333333333333333,"100-200","36-49","330-400",">40","1-2",">48","6-9","native not seeded"
"Burke_2013","2007",10,11,9,353,"shortgrass steppe","temperate","Great Plains, USA","Argids",112,36,"sucrose",350,71,76,1.07042253521127,10,8,2485,"first 8 years","Bouteloua gracilis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,3,4.89897948556636,2,4.89897948556636,0.188354658510355,0.334811561557606,"100-200","36-49","330-400",">40","1-2",">48","6-9","native not seeded"
"Burke_2013","2007",10,11,11,355,"shortgrass steppe","temperate","Great Plains, USA","Argids",120,36,"sawdust",350,8,84,10.5,1,8,2712.5,"first 8 years","Carex eleocharis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,10,14.6969384566991,5,2.44948974278318,0.437915685964544,0.341323756167242,"100-200","36-49","330-400","7-10","4-11",">48","6-9","native not seeded"
"Burke_2013","2007",10,11,12,356,"shortgrass steppe","temperate","Great Plains, USA","Argids",120,36,"sawdust",350,8,84,10.5,1,8,2712.5,"first 8 years","Bouteloua gracilis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,2,4.89897948556636,2,4.89897948556636,0,0.333333333333333,"100-200","36-49","330-400","7-10","4-11",">48","6-9","native not seeded"
"Burke_2013","2007",10,11,14,358,"shortgrass steppe","temperate","Great Plains, USA","Argids",116,36,"sucrose AND sawdust",350,39.5,80,2.0253164556962,10,8,2747.5,"first 8 years","Carex eleocharis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,16,14.6969384566991,5,2.44948974278318,0.963414509121996,0.372006979849449,"100-200","36-49","330-400","32-40","2-4",">48","6-9","native not seeded"
"Burke_2013","2007",10,11,15,359,"shortgrass steppe","temperate","Great Plains, USA","Argids",116,36,"sucrose AND sawdust",350,39.5,80,2.0253164556962,10,8,2747.5,"first 8 years","Bouteloua gracilis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,9,NA,6,6,3,4.89897948556636,2,4.89897948556636,0.188354658510355,0.334811561557606,"100-200","36-49","330-400","32-40","2-4",">48","6-9","native not seeded"
"Cherwin_2009",NA,11,12,1,360,"mixed-grass prairie","semiarid","Rocky Mountains, USA","Aquolls",27,1,"sucrose",800,15,26,1.73333333333333,3.66666666666667,3,2200,"relevant","Sporobolus airoides","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","herbicide","partial",0,0,4,NA,7,7,35.2286401925391,12.4168834093283,60.3790613718411,13.3720282869692,-1.82428812566088,0.404572398765261,"25-36","0-1.5","714-999","15-22","1-2","25-36","4","native not seeded"
"Cherwin_2009",NA,11,12,2,361,"mixed-grass prairie","semiarid","Rocky Mountains, USA","Aquolls",27,1,"sucrose",800,15,26,1.73333333333333,3.66666666666667,3,2200,"relevant","Buchloe dactyloides","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","herbicide","partial",0,0,4,NA,7,7,14.3726437019056,5.70743336586118,10.7062438671693,8.69471519399463,0.466599753228143,0.29348983320402,"25-36","0-1.5","714-999","15-22","1-2","25-36","4","native not seeded"
"Gray_2013","West Shore",19,21,4,426,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,15,"sucrose",1810,1,0,0,1,1,1810,"first year","native forb","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,5.64,1.85593642132483,5.93,2.21370729772479,-0.128157749235983,0.400821220434462,"12-18","13-18","1600-2000","1","1 application total","1 application total","1","native not seeded"
"Gray_2013","West Shore",19,21,5,427,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,15,"sucrose",1810,1,0,0,1,1,1810,"first year","native graminoid","native graminoid","unknown","graminoid","unknown graminoid","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,1.79,1.85593642132483,0.87,0.693181073024935,0.592827089827251,0.417572197921652,"12-18","13-18","1600-2000","1","1 application total","1 application total","1","native not seeded"
"Gray_2013","West Shore",19,21,4,432,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,9,"sucrose",3620,2,6,3,2,1,3620,"first year","native forb","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,5.07,1.65469030334984,5.93,2.21370729772479,-0.397241354352994,0.40789003468041,"12-18","7-12","3346-5000","2","2-4","1-6","1","native not seeded"
"Gray_2013","West Shore",19,21,5,433,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,9,"sucrose",3620,2,6,3,2,1,3620,"first year","native graminoid","native graminoid","unknown","graminoid","unknown graminoid","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,0,0,0.87,0.693181073024935,-1.60225856108687,0.528361624828809,"12-18","7-12","3346-5000","2","2-4","1-6","1","native not seeded"
"Gray_2013","West Shore",19,21,6,434,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,9,"sucrose",3620,2,6,3,2,1,3620,"first year","native shrub","native shrub","unknown","shrub","unknown shrub","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,0.2,0.268328157299975,0,0,0.951532861948143,0.445270739368361,"12-18","7-12","3346-5000","2","2-4","1-6","1","native not seeded"
"Gray_2013","West Shore",19,21,4,438,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,3,"sucrose",5430,3,12,4,3,1,5430,"first year","native forb","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,2.45,0.804984471899924,5.93,2.21370729772479,-1.88604257824494,0.577857830347641,"12-18","3-3.5",">5000","3-6","2-4","7-12","1","native not seeded"
"Gray_2013","West Shore",19,21,5,439,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,3,"sucrose",5430,3,12,4,3,1,5430,"first year","native graminoid","native graminoid","unknown","graminoid","unknown graminoid","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,0,0,0.87,0.693181073024935,-1.60225856108687,0.528361624828809,"12-18","3-3.5",">5000","3-6","2-4","7-12","1","native not seeded"
"Gray_2013","West Shore",19,21,6,440,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,3,"sucrose",5430,3,12,4,3,1,5430,"first year","native shrub","native shrub","unknown","shrub","unknown shrub","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,0.22,0.178885438199983,0,0,1.57002922221444,0.523249587930364,"12-18","3-3.5",">5000","3-6","2-4","7-12","1","native not seeded"
"Gray_2013","Big Spires",19,22,3,443,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,15,"sucrose",1810,1,0,0,1,1,1810,"first year","native forb","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,0.15,0.201246117974981,0.54,0.357770876399966,-1.21289916916952,0.473556219728605,"12-18","13-18","1600-2000","1","1 application total","1 application total","1","native not seeded"
"Gray_2013","Big Spires",19,22,4,444,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,15,"sucrose",1810,1,0,0,1,1,1810,"first year","native graminoid","native graminoid","unknown","graminoid","unknown graminoid","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,5.09,2.61619953367475,2.69,1.76649370222483,0.970582897337708,0.447101558030223,"12-18","13-18","1600-2000","1","1 application total","1 application total","1","native not seeded"
"Gray_2013","Big Spires",19,22,3,447,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,9,"sucrose",3620,2,6,3,2,1,3620,"first year","native forb","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,0.16,0.335410196624968,0.54,0.357770876399966,-0.989204538848116,0.448926280983886,"12-18","7-12","3346-5000","2","2-4","1-6","1","native not seeded"
"Gray_2013","Big Spires",19,22,4,448,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,9,"sucrose",3620,2,6,3,2,1,3620,"first year","native graminoid","native graminoid","unknown","graminoid","unknown graminoid","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,1.1,0.469574275274956,2.69,1.76649370222483,-1.11050094036457,0.46166061692753,"12-18","7-12","3346-5000","2","2-4","1-6","1","native not seeded"
"Gray_2013","Big Spires",19,22,3,451,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,3,"sucrose",5430,3,12,4,3,1,5430,"first year","native forb","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,0,0,0.54,0.357770876399966,-1.92685404544499,0.585638325622387,"12-18","3-3.5",">5000","3-6","2-4","7-12","1","native not seeded"
"Gray_2013","Big Spires",19,22,4,452,"upland prairie",NA,"Pacific Northwest, USA","Humults",15,3,"sucrose",5430,3,12,4,3,1,5430,"first year","native graminoid","native graminoid","unknown","graminoid","unknown graminoid","by lifeform","exotic & native","veg continued","none",0,0,1,NA,5,5,7.03,4.47213595499958,2.69,1.76649370222483,1.15226179582901,0.466385362306355,"12-18","3-3.5",">5000","3-6","2-4","7-12","1","native not seeded"
"Kirkpatrick_2011","Mima Mounds",26,27,5,568,"Puget lowland prairie",NA,"Pacific Northwest, USA","Xerepts",50,49,"sucrose",1000,3,1,0.333333333333333,3,1,1000,"first year","Festuca idahoensis ssp. Roemeri","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,1,NA,3,3,8.32,18.5599999999999,6.08,13.44,0.110300908888207,0.667680524208464,"37-50","36-49","1000-1330","3-6","<1","1-6","1","native not seeded"
"Kirkpatrick_2011","Mima Mounds",26,27,6,569,"Puget lowland prairie",NA,"Pacific Northwest, USA","Xerepts",50,49,"sucrose",1000,3,1,0.333333333333333,3,1,1000,"first year","Campanula rotundifolia (round-leaved bellflower)","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,0,1,NA,3,3,4.62365591397847,8.49462365591393,8.76344086021505,7.68817204301075,-0.40771405990708,0.680519229553826,"37-50","36-49","1000-1330","3-6","<1","1-6","1","native not seeded"
